boro_ct,tree_count,percent_oncurb,percent_goodhealth,percent_fairhealth,percent_poorhealth,num_species,percent_damaged,borocode,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_SNGPNT
3014000,191,100.0,59.68586387434555,31.93717277486911,8.37696335078534,28,40.31413612565445,3,15.6,5.4,34439.0,17.2,18.3,23.1,4.0
3014100,223,100.0,85.20179372197309,10.762331838565023,4.0358744394618835,42,47.53363228699551,3,7.0,6.5,57116.0,11.3,7.9,17.8,3.0
3014200,196,100.0,81.12244897959184,14.285714285714286,4.591836734693878,20,34.69387755102041,3,12.7,8.2,31640.0,14.4,12.6,19.9,6.0
3014300,261,98.46743295019157,87.35632183908046,9.578544061302683,3.0651340996168583,33,45.97701149425287,3,19.2,4.9,43376.0,13.1,11.1,16.7,5.0
3014500,286,97.2027972027972,83.56643356643356,14.335664335664335,2.097902097902098,37,20.27972027972028,3,16.4,5.0,35759.0,18.3,10.3,13.8,5.4
3014700,142,88.73239436619718,86.61971830985915,6.338028169014085,7.042253521126761,24,28.87323943661972,3,14.1,5.0,42656.0,14.1,9.5,17.6,7.2
3014800,161,99.37888198757764,89.44099378881988,8.074534161490684,2.484472049689441,24,38.50931677018634,3,13.3,9.8,36033.0,18.2,18.8,19.6,9.7
3014900,465,100.0,85.59139784946237,9.67741935483871,4.731182795698925,44,42.1505376344086,3,7.1,7.8,53675.0,7.7,8.7,19.3,4.3
3015000,144,100.0,88.19444444444444,11.11111111111111,0.6944444444444444,29,31.944444444444443,3,9.8,2.1,36936.0,16.5,23.8,19.0,2.4
3015100,305,100.0,86.22950819672131,8.524590163934427,5.245901639344262,38,48.85245901639344,3,6.2,5.1,72616.0,6.7,9.7,23.4,3.0
3015200,187,99.46524064171123,87.16577540106952,11.764705882352942,1.0695187165775402,33,42.780748663101605,3,8.6,9.6,32776.0,12.9,17.0,18.6,5.6
3015300,270,100.0,80.37037037037037,15.555555555555555,4.074074074074074,37,44.074074074074076,3,3.1,5.3,71374.0,3.3,11.2,15.5,4.2
3015500,294,92.51700680272108,82.65306122448979,15.306122448979592,2.0408163265306123,37,48.63945578231292,3,4.3,4.9,82363.0,1.2,12.0,22.5,6.2
3015700,350,100.0,82.85714285714286,13.142857142857142,4.0,37,45.142857142857146,3,1.7,1.5,76404.0,1.0,11.6,16.7,4.5
3016000,186,100.0,91.93548387096774,6.451612903225806,1.6129032258064515,22,34.946236559139784,3,16.5,5.9,32221.0,19.3,12.9,16.2,3.1
3016100,281,95.37366548042705,76.51245551601423,20.640569395017792,2.8469750889679717,30,39.50177935943061,3,12.4,3.2,65600.0,5.3,10.9,17.4,4.0
3016200,144,81.94444444444444,81.25,9.722222222222221,9.027777777777779,19,47.916666666666664,3,12.5,7.5,39989.0,7.1,14.5,16.4,0.8
3016300,228,100.0,82.89473684210526,14.035087719298245,3.0701754385964914,36,37.719298245614034,3,7.5,9.0,54099.0,4.3,5.2,14.9,3.2
3016500,420,98.0952380952381,69.04761904761905,21.904761904761905,9.047619047619047,38,34.04761904761905,3,5.7,2.0,107199.0,3.2,8.3,23.5,3.5
3016600,413,100.0,87.409200968523,9.685230024213075,2.9055690072639226,35,30.024213075060533,3,2.7,8.7,48502.0,7.2,18.7,15.0,5.7
3016700,368,100.0,84.51086956521739,13.58695652173913,1.9021739130434783,39,42.391304347826086,3,4.3,3.3,70064.0,4.2,8.7,26.4,6.5
3016800,169,100.0,84.02366863905326,11.242603550295858,4.733727810650888,34,23.668639053254438,3,8.7,2.3,40128.0,13.1,19.2,22.6,3.1
3016900,391,98.20971867007673,78.77237851662404,18.414322250639387,2.813299232736573,61,33.50383631713555,3,13.4,3.3,51331.0,11.7,11.0,19.4,7.6
3017000,167,100.0,91.61676646706587,7.7844311377245505,0.5988023952095808,26,46.10778443113772,3,14.0,7.5,25779.0,22.3,14.1,21.2,5.1
3017100,430,100.0,84.88372093023256,13.023255813953488,2.0930232558139537,49,43.95348837209303,3,5.0,5.2,56856.0,4.5,12.6,22.0,5.7
3017200,153,100.0,83.66013071895425,13.071895424836601,3.2679738562091503,33,23.529411764705884,3,4.3,7.5,28418.0,17.0,12.3,21.4,6.8
3017400,154,100.0,89.6103896103896,7.792207792207792,2.5974025974025974,26,57.142857142857146,3,4.3,4.9,36876.0,21.5,17.8,22.8,15.0
3017600,175,98.28571428571429,90.28571428571429,8.571428571428571,1.1428571428571428,25,42.285714285714285,3,16.5,2.6,24191.0,35.3,13.9,21.0,12.7
3017800,158,96.20253164556962,95.56962025316456,3.1645569620253164,1.2658227848101267,30,36.075949367088604,3,16.5,7.9,19027.0,26.7,13.0,24.5,10.8
3017900,253,89.32806324110672,84.58498023715416,13.043478260869565,2.3715415019762847,26,20.158102766798418,3,19.2,7.7,30993.0,16.7,19.5,17.8,9.0
3018000,173,100.0,93.0635838150289,6.358381502890174,0.5780346820809249,23,49.13294797687861,3,15.2,6.2,29180.0,26.5,13.2,28.6,11.3
3018100,367,96.45776566757493,83.92370572207085,13.35149863760218,2.7247956403269753,39,46.59400544959128,3,8.1,5.8,65118.0,9.9,9.6,15.1,1.3
3018200,123,100.0,65.04065040650407,29.26829268292683,5.691056910569106,30,30.89430894308943,3,19.6,8.8,22467.0,29.2,11.0,18.7,7.4
3018300,302,94.37086092715232,94.03973509933775,5.298013245033113,0.6622516556291391,33,54.3046357615894,3,9.7,7.4,56894.0,4.7,5.6,15.4,3.3
3018400,148,100.0,87.16216216216216,10.81081081081081,2.027027027027027,26,39.86486486486486,3,10.6,6.1,38508.0,27.3,16.0,20.2,4.9
3018501,115,97.3913043478261,66.08695652173913,29.565217391304348,4.3478260869565215,16,20.869565217391305,3,45.4,21.2,13734.0,42.2,12.6,25.3,24.8
3018600,118,100.0,87.28813559322033,10.169491525423728,2.542372881355932,23,36.440677966101696,3,8.9,8.9,24959.0,21.6,11.6,25.8,6.9
3018700,141,96.45390070921985,84.39716312056737,13.47517730496454,2.127659574468085,20,29.078014184397162,3,18.1,8.4,49800.0,7.7,6.9,18.2,2.4
3018800,183,100.0,94.53551912568307,4.918032786885246,0.546448087431694,33,45.3551912568306,3,9.4,6.5,28886.0,20.7,16.8,23.5,4.5
3019000,173,100.0,87.28323699421965,9.826589595375722,2.8901734104046244,31,31.213872832369944,3,21.5,17.2,18826.0,34.2,9.9,21.8,7.9
3019100,248,94.75806451612904,82.66129032258064,14.516129032258064,2.8225806451612905,32,28.629032258064516,3,19.5,9.8,39295.0,7.3,3.9,19.6,6.1
3019200,103,100.0,79.6116504854369,18.446601941747574,1.941747572815534,26,32.03883495145631,3,21.9,3.1,18475.0,28.8,11.7,32.6,5.0
3019400,154,100.0,71.42857142857143,22.727272727272727,5.8441558441558445,30,46.753246753246756,3,16.8,9.1,18891.0,48.6,10.7,21.3,5.1
3019500,295,98.98305084745763,85.08474576271186,13.220338983050848,1.694915254237288,35,55.932203389830505,3,13.5,4.3,44971.0,4.5,12.2,12.8,5.2
3019600,206,100.0,83.98058252427184,10.679611650485437,5.339805825242719,32,57.76699029126213,3,25.5,12.4,16275.0,30.6,11.7,25.7,7.1
3019700,386,94.81865284974093,89.11917098445596,8.031088082901555,2.849740932642487,48,36.78756476683938,3,13.3,7.1,61667.0,2.5,16.0,15.1,2.9
3019800,121,100.0,89.25619834710744,6.6115702479338845,4.132231404958677,30,46.28099173553719,3,17.2,3.2,29702.0,20.4,21.6,19.2,12.8
3019900,297,92.25589225589225,90.9090909090909,7.407407407407407,1.6835016835016836,37,26.5993265993266,3,10.9,5.0,48291.0,5.9,6.7,16.7,5.4
3020100,324,100.0,87.65432098765432,11.11111111111111,1.2345679012345678,38,34.25925925925926,3,6.2,7.1,57706.0,4.1,5.3,15.9,4.6
3020200,166,99.39759036144578,92.7710843373494,6.024096385542169,1.2048192771084338,27,40.963855421686745,3,2.9,14.6,34723.0,17.8,15.6,19.5,5.3
3020300,193,97.40932642487047,74.61139896373057,20.207253886010363,5.181347150259067,31,39.89637305699482,3,15.0,9.5,47659.0,9.5,7.0,16.9,6.9
3020400,181,100.0,90.60773480662984,7.734806629834254,1.6574585635359116,32,35.35911602209945,3,12.2,10.8,29532.0,17.5,14.1,19.9,6.4
3020500,244,97.54098360655738,80.73770491803279,14.754098360655737,4.508196721311475,35,37.704918032786885,3,7.7,5.3,55167.0,7.2,9.8,12.7,3.0
3020600,193,97.92746113989638,76.16580310880829,17.616580310880828,6.217616580310881,24,47.15025906735751,3,8.3,7.4,35859.0,21.9,13.7,22.3,3.7
3020700,263,98.85931558935361,80.22813688212928,15.5893536121673,4.182509505703422,38,26.23574144486692,3,6.1,3.3,59178.0,8.2,12.3,16.0,5.2
3020800,144,100.0,75.0,22.22222222222222,2.7777777777777777,26,61.80555555555556,3,19.5,10.5,25379.0,28.0,15.9,23.1,6.3
3021000,118,100.0,90.67796610169492,5.932203389830509,3.389830508474576,23,61.016949152542374,3,23.8,9.0,19392.0,29.3,12.4,25.5,4.8
3021100,135,94.81481481481481,85.18518518518519,11.851851851851851,2.962962962962963,18,42.22222222222222,3,19.4,8.0,34211.0,18.0,15.0,19.4,13.0
3021200,194,100.0,84.5360824742268,13.402061855670103,2.0618556701030926,24,51.03092783505155,3,25.6,7.2,15676.0,49.7,13.3,22.7,8.9
3021300,220,98.63636363636364,75.45454545454545,24.09090909090909,0.45454545454545453,32,28.636363636363637,3,22.8,19.0,27726.0,10.0,12.6,18.5,11.1
3021400,146,100.0,84.24657534246575,14.383561643835616,1.36986301369863,24,26.71232876712329,3,34.6,4.9,15467.0,45.8,6.3,36.6,3.3
3021500,266,95.86466165413533,72.55639097744361,24.43609022556391,3.007518796992481,33,25.93984962406015,3,18.1,5.5,45433.0,9.9,12.7,17.6,7.1
3021600,221,96.83257918552036,88.68778280542986,8.597285067873303,2.7149321266968327,46,16.742081447963802,3,40.2,6.9,14630.0,20.1,5.1,41.0,3.6
3021700,175,100.0,65.14285714285714,31.428571428571427,3.4285714285714284,25,30.285714285714285,3,18.0,4.7,30695.0,11.4,8.9,25.4,13.0
3021900,253,100.0,76.6798418972332,16.99604743083004,6.324110671936759,27,20.158102766798418,3,20.2,7.2,30557.0,14.8,13.3,12.4,3.6
3022000,222,100.0,85.13513513513513,11.26126126126126,3.6036036036036037,36,23.873873873873872,3,43.8,6.6,12878.0,20.0,13.6,40.9,1.6
3022100,201,100.0,81.09452736318408,13.930348258706468,4.975124378109452,26,30.845771144278608,3,26.6,12.1,35094.0,15.0,9.0,12.6,11.1
3022200,191,100.0,86.91099476439791,7.853403141361256,5.2356020942408374,40,54.973821989528794,3,46.0,3.7,11772.0,26.3,10.6,43.1,3.5
3022400,154,97.40259740259741,91.55844155844156,5.8441558441558445,2.5974025974025974,38,37.01298701298701,3,41.3,2.9,13997.0,24.0,5.8,43.8,4.8
3022600,70,97.14285714285714,85.71428571428571,11.428571428571429,2.857142857142857,21,31.428571428571427,3,29.0,4.0,13929.0,42.2,4.9,33.3,16.6
3022700,297,97.64309764309765,74.74747474747475,19.52861952861953,5.723905723905724,41,20.53872053872054,3,10.7,11.3,37087.0,11.9,9.8,18.2,3.8
3022800,206,98.54368932038835,85.92233009708738,11.16504854368932,2.912621359223301,32,37.86407766990291,3,39.8,6.7,12516.0,35.9,6.0,39.3,7.9
3022900,277,98.91696750902527,89.53068592057761,8.664259927797834,1.8050541516245486,45,31.407942238267147,3,17.2,6.1,35984.0,11.2,9.8,15.4,10.0
3023000,202,100.0,86.63366336633663,9.900990099009901,3.4653465346534653,32,31.683168316831683,3,36.5,4.6,14029.0,25.7,4.8,41.9,9.5
3023100,281,98.57651245551601,92.88256227758008,6.405693950177936,0.7117437722419929,28,28.82562277580071,3,16.2,9.7,37855.0,7.5,11.4,12.7,4.8
3023300,207,94.68599033816425,81.15942028985508,14.97584541062802,3.864734299516908,31,35.7487922705314,3,28.9,15.0,26925.0,21.9,9.3,20.1,11.9
3023500,165,96.96969696969697,86.06060606060606,9.696969696969697,4.242424242424242,24,49.696969696969695,3,49.0,7.2,22982.0,19.3,3.7,41.3,11.1
3023600,234,100.0,84.61538461538461,9.82905982905983,5.555555555555555,40,36.324786324786324,3,49.9,5.3,10552.0,24.5,11.6,44.0,0.6
3023800,279,99.2831541218638,70.60931899641577,20.07168458781362,9.31899641577061,45,28.67383512544803,3,30.1,5.3,17510.0,20.8,15.2,35.7,0.6
3024000,195,100.0,86.66666666666667,12.307692307692308,1.0256410256410255,31,27.692307692307693,3,46.7,7.6,13736.0,30.6,12.9,37.8,2.2
3024100,140,100.0,91.42857142857143,6.428571428571429,2.142857142857143,25,22.857142857142858,3,23.9,6.3,30944.0,18.8,11.3,19.2,3.4
3024200,190,100.0,86.3157894736842,13.157894736842104,0.5263157894736842,33,30.526315789473685,3,25.6,4.6,20944.0,29.1,11.3,35.8,0.6
3024300,195,97.94871794871794,88.71794871794872,10.76923076923077,0.5128205128205128,35,30.256410256410255,3,19.4,10.7,31482.0,21.5,10.8,16.1,8.0
3024400,152,100.0,91.44736842105263,5.921052631578948,2.6315789473684212,27,34.86842105263158,3,44.4,6.8,17735.0,19.6,6.0,43.0,5.2
3024500,254,98.03149606299213,83.46456692913385,14.960629921259843,1.5748031496062993,37,16.53543307086614,3,17.9,17.0,29431.0,15.1,7.6,20.1,10.3
3024600,149,100.0,93.95973154362416,4.697986577181208,1.342281879194631,29,29.530201342281877,3,22.6,10.5,22437.0,25.7,10.5,25.0,4.8
3024700,181,95.58011049723757,76.79558011049724,15.469613259668508,7.734806629834254,25,19.88950276243094,3,23.3,9.2,24833.0,23.2,8.6,18.6,9.2
3024900,253,100.0,90.51383399209486,8.695652173913043,0.7905138339920948,32,21.343873517786562,3,16.4,9.5,34157.0,11.0,9.3,13.1,5.3
3025000,88,92.04545454545455,88.63636363636364,7.954545454545454,3.409090909090909,24,43.18181818181818,3,21.9,7.8,28642.0,41.1,18.0,13.2,3.4
3025100,164,100.0,68.90243902439025,28.048780487804876,3.048780487804878,30,48.170731707317074,3,29.1,21.1,24252.0,27.6,13.6,20.0,12.8
3025200,201,100.0,94.02985074626865,4.477611940298507,1.492537313432836,21,44.27860696517413,3,19.3,8.8,20765.0,26.7,12.4,25.1,5.9
3025300,192,94.79166666666667,79.16666666666667,19.791666666666668,1.0416666666666667,28,51.5625,3,25.1,11.1,31598.0,10.9,13.7,15.7,7.0
3025400,149,100.0,80.53691275167785,15.436241610738255,4.026845637583893,28,44.966442953020135,3,21.5,9.6,20747.0,35.1,12.3,22.0,7.0
3025600,191,98.42931937172774,80.10471204188482,13.089005235602095,6.806282722513089,29,60.20942408376963,3,16.6,9.1,21946.0,41.9,17.7,21.4,12.4
3025700,169,90.53254437869822,72.18934911242603,25.443786982248522,2.366863905325444,28,39.053254437869825,3,28.2,16.0,21383.0,22.1,5.6,20.9,11.7
3025800,232,100.0,83.62068965517241,10.775862068965518,5.603448275862069,23,62.06896551724138,3,28.1,8.5,19879.0,33.4,14.8,20.3,7.3
3025901,97,100.0,60.824742268041234,32.98969072164948,6.185567010309279,15,50.51546391752577,3,24.3,15.3,23886.0,26.5,5.3,19.1,20.1
3026000,171,100.0,90.64327485380117,5.847953216374269,3.508771929824561,28,48.538011695906434,3,20.4,9.7,22832.0,32.4,17.2,14.5,1.5
3026100,267,99.62546816479401,76.77902621722846,21.348314606741575,1.8726591760299625,44,46.06741573033708,3,23.8,6.0,26800.0,14.6,6.4,14.0,10.7
3026300,145,100.0,59.310344827586206,39.310344827586206,1.3793103448275863,31,46.206896551724135,3,22.5,11.2,24530.0,18.5,10.8,17.9,11.9
3026400,234,100.0,92.73504273504274,5.555555555555555,1.7094017094017093,39,31.623931623931625,3,17.0,5.3,22726.0,35.4,10.9,18.9,4.0
3026500,255,93.72549019607843,75.68627450980392,19.607843137254903,4.705882352941177,33,45.490196078431374,3,25.6,13.2,35724.0,26.3,10.9,16.2,6.9
3026600,226,100.0,88.93805309734513,7.079646017699115,3.982300884955752,22,52.65486725663717,3,12.4,10.8,21961.0,30.7,15.8,22.0,11.5
3026700,297,100.0,86.1952861952862,12.457912457912458,1.3468013468013469,45,29.292929292929294,3,22.3,13.9,36112.0,16.4,13.9,17.7,3.7
3026800,259,100.0,87.25868725868726,10.038610038610038,2.7027027027027026,27,61.003861003861005,3,16.1,9.1,22355.0,22.0,13.1,22.1,6.0
3026900,181,87.84530386740332,85.6353591160221,11.602209944751381,2.7624309392265194,31,35.35911602209945,3,20.2,12.4,28494.0,13.4,10.4,20.6,15.4
3027000,149,100.0,84.56375838926175,10.738255033557047,4.697986577181208,22,44.29530201342282,3,15.2,6.9,24212.0,17.9,17.4,19.0,7.7
3027100,281,90.0355871886121,79.35943060498221,18.505338078291814,2.1352313167259784,26,41.99288256227758,3,22.2,8.4,30573.0,12.4,9.1,22.2,17.3
3027200,151,100.0,95.36423841059603,3.9735099337748343,0.6622516556291391,20,47.682119205298015,3,23.2,7.7,22572.0,24.2,9.6,31.1,8.2
3027300,213,92.48826291079813,78.87323943661971,20.187793427230048,0.9389671361502347,25,47.417840375586856,3,23.9,5.5,28015.0,16.1,13.1,22.8,10.9
3027500,254,100.0,77.95275590551181,19.68503937007874,2.3622047244094486,34,49.21259842519685,3,24.7,14.5,33514.0,10.7,8.6,22.2,12.3
3027600,134,100.0,93.28358208955224,2.985074626865672,3.7313432835820897,27,60.44776119402985,3,21.7,9.0,24055.0,29.2,8.3,21.8,12.9
3027700,280,91.42857142857143,81.42857142857143,13.214285714285714,5.357142857142857,33,28.214285714285715,3,36.7,17.7,18330.0,22.0,7.5,31.4,22.4
3027800,132,100.0,81.81818181818181,15.151515151515152,3.0303030303030303,26,46.96969696969697,3,20.6,16.3,23910.0,28.5,12.3,18.4,8.8
3027900,181,98.89502762430939,80.11049723756906,16.022099447513813,3.867403314917127,30,43.0939226519337,3,12.7,10.9,28486.0,16.7,11.6,17.0,13.1
3028000,112,100.0,76.78571428571429,21.428571428571427,1.7857142857142858,20,58.035714285714285,3,15.1,13.3,28359.0,24.9,10.5,18.5,7.4
3028100,239,92.05020920502092,75.31380753138075,21.338912133891213,3.3472803347280333,35,42.67782426778243,3,52.2,17.7,15445.0,26.8,6.5,30.3,17.7
3028200,160,90.625,78.125,16.875,5.0,22,45.0,3,14.5,9.1,29874.0,20.2,15.8,17.2,4.5
3028300,139,94.96402877697842,82.73381294964028,14.388489208633093,2.8776978417266186,28,39.568345323741006,3,33.6,20.3,15794.0,32.5,8.6,25.8,13.9
3028400,127,100.0,88.97637795275591,8.661417322834646,2.3622047244094486,28,41.732283464566926,3,18.4,7.2,23107.0,29.1,15.9,23.1,8.6
3028700,155,96.7741935483871,74.19354838709677,21.29032258064516,4.516129032258065,31,26.451612903225808,3,30.9,15.5,24623.0,16.3,15.5,16.3,15.4
3028800,171,100.0,82.45614035087719,15.2046783625731,2.3391812865497075,33,42.69005847953216,3,18.1,4.0,24532.0,24.2,13.5,17.0,2.8
3028900,221,99.09502262443439,87.33031674208145,12.217194570135746,0.45248868778280543,30,38.46153846153846,3,25.5,18.1,21811.0,27.2,11.0,23.6,20.9
3029000,96,100.0,91.66666666666667,5.208333333333333,3.125,25,32.291666666666664,3,17.2,7.8,26464.0,17.3,17.2,18.1,2.8
3029100,182,96.7032967032967,90.10989010989012,8.791208791208792,1.098901098901099,28,46.7032967032967,3,10.5,15.5,26610.0,14.9,12.5,17.6,13.9
3029300,250,98.8,80.4,15.6,4.0,39,54.0,3,31.4,19.5,23506.0,15.4,12.4,21.5,10.4
3029400,52,80.76923076923077,96.15384615384616,1.9230769230769231,1.9230769230769231,14,13.461538461538462,3,27.3,11.8,22011.0,27.0,30.8,13.5,8.2
3029500,269,99.62825278810409,92.19330855018588,5.947955390334572,1.858736059479554,37,53.90334572490706,3,22.2,4.7,33216.0,10.3,10.5,15.4,7.9
3029600,171,100.0,90.05847953216374,7.017543859649122,2.9239766081871346,40,47.953216374269005,3,8.4,7.2,27533.0,15.8,15.0,20.2,10.0
3029700,377,93.36870026525199,92.04244031830238,6.896551724137931,1.0610079575596818,42,55.43766578249337,3,28.2,10.7,31652.0,12.4,8.0,20.4,14.6
3029800,233,95.27896995708154,86.26609442060087,13.304721030042918,0.4291845493562232,48,15.879828326180258,3,16.1,7.2,23887.0,26.9,14.6,24.8,13.6
3029900,203,100.0,81.2807881773399,12.807881773399014,5.911330049261084,20,44.827586206896555,3,41.5,13.4,13553.0,29.2,14.0,27.9,22.5
3030000,185,95.13513513513513,89.72972972972973,8.64864864864865,1.6216216216216217,34,36.21621621621622,3,17.9,5.8,22439.0,31.2,15.2,24.5,7.0
3030100,178,91.57303370786516,75.28089887640449,18.53932584269663,6.179775280898877,30,43.258426966292134,3,20.6,15.0,27488.0,14.3,11.9,19.3,14.7
3030200,186,100.0,89.78494623655914,9.13978494623656,1.075268817204301,37,37.096774193548384,3,15.3,7.5,26315.0,21.6,17.3,18.6,4.5
3030300,365,94.24657534246575,94.52054794520548,4.383561643835616,1.095890410958904,38,13.972602739726028,3,48.2,17.4,14585.0,37.3,10.6,34.7,27.0
3030400,211,97.1563981042654,68.24644549763033,27.96208530805687,3.7914691943127963,29,41.23222748815166,3,18.9,5.8,23427.0,28.4,20.8,19.1,5.3
3030500,323,99.38080495356037,75.23219814241486,17.647058823529413,7.120743034055727,36,33.126934984520126,3,17.8,3.6,37520.0,11.4,12.3,7.3,4.7
3030600,130,98.46153846153847,78.46153846153847,18.46153846153846,3.076923076923077,25,32.30769230769231,3,25.6,8.9,24708.0,28.8,13.8,21.6,7.6
3030800,109,92.66055045871559,77.06422018348624,21.10091743119266,1.834862385321101,24,32.11009174311926,3,16.3,7.4,25584.0,20.6,19.4,16.4,9.5
3030900,173,95.95375722543352,90.7514450867052,7.514450867052023,1.7341040462427746,24,20.809248554913296,3,33.3,10.9,18039.0,22.6,10.0,27.6,15.6
3031100,157,100.0,82.1656050955414,14.64968152866242,3.1847133757961785,26,40.76433121019108,3,25.3,9.5,23710.0,21.8,13.1,19.5,11.0
3031300,186,98.9247311827957,67.20430107526882,24.193548387096776,8.602150537634408,29,46.236559139784944,3,23.0,5.2,31284.0,13.2,12.4,14.6,12.1
3031400,284,97.53521126760563,70.77464788732394,24.64788732394366,4.577464788732394,32,30.281690140845072,3,15.0,7.7,28881.0,21.2,24.3,16.1,7.0
3031500,236,100.0,89.40677966101696,8.898305084745763,1.694915254237288,32,32.20338983050848,3,29.4,13.3,36706.0,13.8,10.6,11.9,13.1
3031701,175,99.42857142857143,88.57142857142857,9.714285714285714,1.7142857142857142,28,24.571428571428573,3,19.2,8.4,31743.0,6.0,5.1,16.4,6.0
3031702,267,99.25093632958801,77.15355805243446,20.224719101123597,2.6217228464419478,29,19.475655430711612,3,16.5,10.3,29609.0,14.7,9.2,17.5,8.3
3031900,196,98.46938775510205,81.63265306122449,15.306122448979592,3.061224489795918,24,40.816326530612244,3,30.8,11.8,23331.0,14.1,10.6,29.4,8.7
3032100,246,99.59349593495935,65.04065040650407,31.30081300813008,3.658536585365854,27,31.30081300813008,3,24.2,16.0,24176.0,21.2,10.3,21.8,10.5
